origin,client,metric,bin,volume
https://kristdemokraterna.se,phone,onload,57.5,1e-06
https://kristdemokraterna.se,phone,onload,45.8,1e-06
https://kristdemokraterna.se,desktop,onload,74.3,1e-06
https://kristdemokraterna.se,desktop,onload,64.3,1e-06
https://kristdemokraterna.se,desktop,onload,63.3,1e-06
https://kristdemokraterna.se,phone,onload,44.2,1e-06
https://kristdemokraterna.se,desktop,onload,59.2,1e-06
https://kristdemokraterna.se,desktop,onload,74.5,1e-06
https://kristdemokraterna.se,phone,onload,53.2,1e-06
https://kristdemokraterna.se,desktop,onload,60.0,1e-06
https://kristdemokraterna.se,desktop,onload,63.9,1e-06
https://kristdemokraterna.se,desktop,onload,56.8,1e-06
https://kristdemokraterna.se,desktop,onload,74.8,1e-06
https://kristdemokraterna.se,desktop,onload,78.1,1e-06
https://kristdemokraterna.se,phone,onload,46.8,1e-06
https://kristdemokraterna.se,phone,onload,59.7,1e-06
https://kristdemokraterna.se,phone,onload,46.7,1e-06
https://kristdemokraterna.se,desktop,onload,75.9,1e-06
https://kristdemokraterna.se,desktop,onload,57.7,1e-06
https://kristdemokraterna.se,phone,onload,45.4,1e-06
https://kristdemokraterna.se,phone,onload,51.4,1e-06
https://kristdemokraterna.se,desktop,onload,54.9,1e-06
https://kristdemokraterna.se,desktop,onload,78.6,1e-06
https://kristdemokraterna.se,phone,onload,56.1,1e-06
https://kristdemokraterna.se,desktop,onload,63.4,1e-06
https://kristdemokraterna.se,desktop,onload,72.1,1e-06
https://kristdemokraterna.se,desktop,onload,73.3,1e-06
https://kristdemokraterna.se,desktop,onload,59.6,1e-06
https://kristdemokraterna.se,phone,onload,45.1,1e-06
https://kristdemokraterna.se,phone,onload,54.5,1e-06
https://kristdemokraterna.se,phone,onload,52.5,1e-06
https://kristdemokraterna.se,desktop,onload,77.9,1e-06
https://kristdemokraterna.se,desktop,onload,64.9,1e-06
https://kristdemokraterna.se,desktop,onload,72.5,1e-06
https://kristdemokraterna.se,desktop,onload,72.9,1e-06
https://kristdemokraterna.se,desktop,onload,55.4,1e-06
https://kristdemokraterna.se,phone,onload,43.8,1e-06
https://kristdemokraterna.se,phone,onload,50.6,1e-06
https://kristdemokraterna.se,desktop,onload,58.3,1e-06
https://kristdemokraterna.se,phone,onload,59.0,1e-06
https://kristdemokraterna.se,desktop,onload,56.5,1e-06
https://kristdemokraterna.se,phone,onload,45.5,1e-06
https://kristdemokraterna.se,phone,onload,57.0,1e-06
https://kristdemokraterna.se,desktop,onload,68.7,1e-06
https://kristdemokraterna.se,desktop,onload,64.6,1e-06
https://kristdemokraterna.se,desktop,onload,50.1,1e-06
https://kristdemokraterna.se,desktop,onload,65.3,1e-06
https://kristdemokraterna.se,desktop,onload,71.6,1e-06
https://kristdemokraterna.se,desktop,onload,54.6,1e-06
https://kristdemokraterna.se,desktop,onload,52.6,1e-06
https://kristdemokraterna.se,desktop,onload,75.7,1e-06
https://kristdemokraterna.se,desktop,onload,64.4,1e-06
https://kristdemokraterna.se,desktop,onload,69.9,1e-06
https://kristdemokraterna.se,desktop,onload,69.8,1e-06
https://kristdemokraterna.se,desktop,onload,51.0,1e-06
https://kristdemokraterna.se,phone,onload,42.3,1e-06
https://kristdemokraterna.se,desktop,onload,77.2,1e-06
https://kristdemokraterna.se,phone,onload,53.6,1e-06
https://kristdemokraterna.se,phone,onload,42.8,1e-06
https://kristdemokraterna.se,desktop,onload,50.7,1e-06
https://kristdemokraterna.se,phone,onload,53.1,1e-06
https://kristdemokraterna.se,desktop,onload,69.7,1e-06
https://kristdemokraterna.se,desktop,onload,66.4,1e-06
https://kristdemokraterna.se,desktop,onload,58.6,1e-06
https://kristdemokraterna.se,desktop,onload,62.1,1e-06
https://kristdemokraterna.se,desktop,onload,61.8,1e-06
https://kristdemokraterna.se,phone,onload,40.0,1e-06
https://kristdemokraterna.se,phone,onload,58.9,1e-06
https://kristdemokraterna.se,phone,onload,52.1,1e-06
https://kristdemokraterna.se,desktop,onload,67.4,1e-06
https://kristdemokraterna.se,desktop,onload,62.2,1e-06
https://kristdemokraterna.se,phone,onload,45.0,1e-06
https://kristdemokraterna.se,desktop,onload,77.0,1e-06
https://kristdemokraterna.se,desktop,onload,54.8,1e-06
https://kristdemokraterna.se,desktop,onload,56.1,1e-06
https://kristdemokraterna.se,desktop,onload,67.0,1e-06
https://kristdemokraterna.se,phone,onload,52.9,1e-06
https://kristdemokraterna.se,desktop,onload,55.0,1e-06
https://kristdemokraterna.se,phone,onload,52.4,1e-06
https://kristdemokraterna.se,desktop,onload,67.7,1e-06
https://kristdemokraterna.se,phone,onload,43.0,1e-06
https://kristdemokraterna.se,desktop,onload,65.0,1e-06
https://kristdemokraterna.se,desktop,onload,78.5,1e-06
https://kristdemokraterna.se,desktop,onload,56.2,1e-06
https://kristdemokraterna.se,desktop,onload,74.6,1e-06
https://kristdemokraterna.se,phone,onload,46.0,1e-06
https://kristdemokraterna.se,desktop,onload,52.4,1e-06
https://kristdemokraterna.se,phone,onload,57.9,1e-06
https://kristdemokraterna.se,desktop,onload,53.0,1e-06
https://kristdemokraterna.se,desktop,onload,50.4,1e-06
https://kristdemokraterna.se,phone,onload,59.8,1e-06
https://kristdemokraterna.se,phone,onload,44.1,1e-06
https://kristdemokraterna.se,desktop,onload,75.4,1e-06
https://kristdemokraterna.se,desktop,onload,79.0,1e-06
https://kristdemokraterna.se,phone,onload,53.5,1e-06
https://kristdemokraterna.se,desktop,onload,51.2,1e-06
https://kristdemokraterna.se,desktop,onload,67.6,1e-06
https://kristdemokraterna.se,desktop,onload,59.1,1e-06
https://kristdemokraterna.se,desktop,onload,76.1,1e-06
https://kristdemokraterna.se,phone,onload,40.4,1e-06
https://kristdemokraterna.se,desktop,onload,70.2,1e-06
https://kristdemokraterna.se,desktop,onload,60.5,1e-06
https://kristdemokraterna.se,desktop,onload,61.0,1e-06
https://kristdemokraterna.se,desktop,onload,66.5,1e-06
https://kristdemokraterna.se,desktop,onload,55.9,1e-06
https://kristdemokraterna.se,desktop,onload,76.5,1e-06
https://kristdemokraterna.se,desktop,onload,71.0,1e-06
https://kristdemokraterna.se,desktop,onload,66.8,1e-06
https://kristdemokraterna.se,desktop,onload,51.1,1e-06
https://kristdemokraterna.se,phone,onload,47.6,1e-06
https://kristdemokraterna.se,phone,onload,48.3,1e-06
https://kristdemokraterna.se,desktop,onload,64.5,1e-06
https://kristdemokraterna.se,desktop,onload,77.4,1e-06
https://kristdemokraterna.se,phone,onload,40.1,1e-06
https://kristdemokraterna.se,desktop,onload,63.2,1e-06
https://kristdemokraterna.se,desktop,onload,77.1,1e-06
https://kristdemokraterna.se,phone,onload,48.9,1e-06
https://kristdemokraterna.se,phone,onload,54.0,1e-06
https://kristdemokraterna.se,phone,onload,40.5,1e-06
https://kristdemokraterna.se,phone,onload,43.5,1e-06
https://kristdemokraterna.se,desktop,onload,57.0,1e-06
https://kristdemokraterna.se,desktop,onload,56.6,1e-06
https://kristdemokraterna.se,desktop,onload,68.1,1e-06
https://kristdemokraterna.se,desktop,onload,50.0,1e-06
https://kristdemokraterna.se,desktop,onload,55.8,1e-06
https://kristdemokraterna.se,phone,onload,52.2,1e-06
https://kristdemokraterna.se,desktop,onload,61.9,1e-06
https://kristdemokraterna.se,desktop,onload,56.0,1e-06
https://kristdemokraterna.se,phone,onload,40.8,1e-06
https://kristdemokraterna.se,desktop,onload,58.5,1e-06
https://kristdemokraterna.se,phone,onload,51.3,1e-06
https://kristdemokraterna.se,desktop,onload,53.5,1e-06
https://kristdemokraterna.se,desktop,onload,74.1,1e-06
https://kristdemokraterna.se,desktop,onload,51.8,1e-06
https://kristdemokraterna.se,phone,onload,41.5,1e-06
https://kristdemokraterna.se,desktop,onload,68.3,1e-06
https://kristdemokraterna.se,desktop,onload,79.9,1e-06
https://kristdemokraterna.se,phone,onload,50.1,1e-06
https://kristdemokraterna.se,phone,onload,49.6,1e-06
https://kristdemokraterna.se,phone,onload,50.3,1e-06
https://kristdemokraterna.se,desktop,onload,71.7,1e-06
https://kristdemokraterna.se,desktop,onload,66.7,1e-06
https://kristdemokraterna.se,desktop,onload,73.5,1e-06
https://kristdemokraterna.se,desktop,onload,78.7,1e-06
https://kristdemokraterna.se,phone,onload,47.0,1e-06
https://kristdemokraterna.se,desktop,onload,75.5,1e-06
https://kristdemokraterna.se,phone,onload,59.3,1e-06
https://kristdemokraterna.se,desktop,onload,70.7,1e-06
https://kristdemokraterna.se,phone,onload,41.6,1e-06
https://kristdemokraterna.se,phone,onload,57.7,1e-06
https://kristdemokraterna.se,phone,onload,45.3,1e-06
https://kristdemokraterna.se,desktop,onload,51.5,1e-06
https://kristdemokraterna.se,phone,onload,48.2,1e-06
https://kristdemokraterna.se,phone,onload,55.4,1e-06
https://kristdemokraterna.se,phone,onload,41.3,1e-06
https://kristdemokraterna.se,phone,onload,58.3,1e-06
https://kristdemokraterna.se,desktop,onload,75.0,1e-06
https://kristdemokraterna.se,desktop,onload,57.1,1e-06
https://kristdemokraterna.se,desktop,onload,69.4,1e-06
https://kristdemokraterna.se,desktop,onload,76.4,1e-06
https://kristdemokraterna.se,desktop,onload,60.9,1e-06
https://kristdemokraterna.se,phone,onload,46.5,1e-06
https://kristdemokraterna.se,desktop,onload,78.9,1e-06
https://kristdemokraterna.se,desktop,onload,58.2,1e-06
https://kristdemokraterna.se,phone,onload,43.2,1e-06
https://kristdemokraterna.se,desktop,onload,57.8,1e-06
https://kristdemokraterna.se,phone,onload,49.8,1e-06
https://kristdemokraterna.se,phone,onload,46.6,1e-06
https://kristdemokraterna.se,desktop,onload,66.1,1e-06
https://kristdemokraterna.se,phone,onload,41.7,1e-06
https://kristdemokraterna.se,phone,onload,50.5,1e-06
https://kristdemokraterna.se,desktop,onload,53.8,1e-06
https://kristdemokraterna.se,desktop,onload,50.9,1e-06
https://kristdemokraterna.se,desktop,onload,57.6,1e-06
https://kristdemokraterna.se,desktop,onload,60.7,1e-06
https://kristdemokraterna.se,phone,onload,50.2,1e-06
https://kristdemokraterna.se,phone,onload,43.4,1e-06
https://kristdemokraterna.se,desktop,onload,60.2,1e-06
https://kristdemokraterna.se,desktop,onload,62.6,1e-06
https://kristdemokraterna.se,phone,onload,54.7,1e-06
https://kristdemokraterna.se,phone,onload,52.0,1e-06
https://kristdemokraterna.se,desktop,onload,71.9,1e-06
https://kristdemokraterna.se,phone,onload,55.1,1e-06
https://kristdemokraterna.se,desktop,onload,64.0,1e-06
https://kristdemokraterna.se,phone,onload,48.6,1e-06
https://kristdemokraterna.se,desktop,onload,65.7,1e-06
https://kristdemokraterna.se,phone,onload,49.4,1e-06
https://kristdemokraterna.se,phone,onload,55.7,1e-06
https://kristdemokraterna.se,desktop,onload,53.9,1e-06
https://kristdemokraterna.se,desktop,onload,52.9,1e-06
https://kristdemokraterna.se,phone,onload,42.7,1e-06
https://kristdemokraterna.se,desktop,onload,69.2,1e-06
https://kristdemokraterna.se,phone,onload,54.3,1e-06
https://kristdemokraterna.se,desktop,onload,69.5,1e-06
https://kristdemokraterna.se,desktop,onload,79.5,1e-06
https://kristdemokraterna.se,desktop,onload,57.4,1e-06
https://kristdemokraterna.se,desktop,onload,73.1,1e-06
https://kristdemokraterna.se,desktop,onload,64.2,1e-06
https://kristdemokraterna.se,phone,onload,54.8,1e-06
https://kristdemokraterna.se,desktop,onload,55.6,1e-06
https://kristdemokraterna.se,desktop,onload,77.3,1e-06
https://kristdemokraterna.se,phone,onload,57.4,1e-06
https://kristdemokraterna.se,desktop,onload,64.7,1e-06
https://kristdemokraterna.se,phone,onload,54.2,1e-06
https://kristdemokraterna.se,desktop,onload,72.3,1e-06
https://kristdemokraterna.se,desktop,onload,52.1,1e-06
https://kristdemokraterna.se,phone,onload,56.2,1e-06
https://kristdemokraterna.se,desktop,onload,52.7,1e-06
https://kristdemokraterna.se,phone,onload,44.3,1e-06
https://kristdemokraterna.se,phone,onload,48.8,1e-06
https://kristdemokraterna.se,desktop,onload,70.8,1e-06
https://kristdemokraterna.se,phone,onload,44.6,1e-06
https://kristdemokraterna.se,phone,onload,57.3,1e-06
https://kristdemokraterna.se,phone,onload,58.6,1e-06
https://kristdemokraterna.se,phone,onload,47.9,1e-06
https://kristdemokraterna.se,phone,onload,42.5,1e-06
https://kristdemokraterna.se,desktop,onload,53.6,1e-06
https://kristdemokraterna.se,phone,onload,49.1,1e-06
https://kristdemokraterna.se,desktop,onload,51.7,1e-06
https://kristdemokraterna.se,phone,onload,57.6,1e-06
https://kristdemokraterna.se,desktop,onload,79.2,1e-06
https://kristdemokraterna.se,phone,onload,50.9,1e-06
https://kristdemokraterna.se,phone,onload,49.3,1e-06
https://kristdemokraterna.se,phone,onload,59.1,1e-06
https://kristdemokraterna.se,desktop,onload,72.2,1e-06
https://kristdemokraterna.se,phone,onload,48.0,1e-06
https://kristdemokraterna.se,phone,onload,44.4,1e-06
https://kristdemokraterna.se,desktop,onload,56.3,1e-06
https://kristdemokraterna.se,phone,onload,56.3,1e-06
https://kristdemokraterna.se,desktop,onload,79.1,1e-06
https://kristdemokraterna.se,phone,onload,56.9,1e-06
https://kristdemokraterna.se,desktop,onload,57.5,1e-06
https://kristdemokraterna.se,desktop,onload,73.0,1e-06
https://kristdemokraterna.se,desktop,onload,65.1,1e-06
https://kristdemokraterna.se,desktop,onload,79.6,1e-06
https://kristdemokraterna.se,phone,onload,46.2,1e-06
https://kristdemokraterna.se,phone,onload,47.2,1e-06
https://kristdemokraterna.se,phone,onload,43.9,1e-06
https://kristdemokraterna.se,desktop,onload,66.9,1e-06
https://kristdemokraterna.se,desktop,onload,69.1,1e-06
https://kristdemokraterna.se,phone,onload,47.3,1e-06
https://kristdemokraterna.se,desktop,onload,60.6,1e-06
https://kristdemokraterna.se,phone,onload,43.6,1e-06
https://kristdemokraterna.se,desktop,onload,54.2,1e-06
https://kristdemokraterna.se,desktop,onload,61.1,1e-06
https://kristdemokraterna.se,desktop,onload,61.2,1e-06
https://kristdemokraterna.se,desktop,onload,71.1,1e-06
https://kristdemokraterna.se,desktop,onload,75.3,1e-06
https://kristdemokraterna.se,phone,onload,40.3,1e-06
https://kristdemokraterna.se,desktop,onload,65.8,1e-06
https://kristdemokraterna.se,phone,onload,40.9,1e-06
https://kristdemokraterna.se,phone,onload,43.7,1e-06
https://kristdemokraterna.se,desktop,onload,68.5,1e-06
https://kristdemokraterna.se,phone,onload,49.9,1e-06
https://kristdemokraterna.se,phone,onload,47.1,1e-06
https://kristdemokraterna.se,phone,onload,50.0,1e-06
https://kristdemokraterna.se,phone,onload,45.7,1e-06
https://kristdemokraterna.se,desktop,onload,73.4,1e-06
https://kristdemokraterna.se,phone,onload,56.0,1e-06
https://kristdemokraterna.se,desktop,onload,75.6,1e-06
https://kristdemokraterna.se,desktop,onload,52.5,1e-06
https://kristdemokraterna.se,desktop,onload,55.1,1e-06
https://kristdemokraterna.se,phone,onload,44.5,1e-06
https://kristdemokraterna.se,desktop,onload,53.1,1e-06
https://kristdemokraterna.se,desktop,onload,61.6,1e-06
https://kristdemokraterna.se,phone,onload,51.5,1e-06
https://kristdemokraterna.se,desktop,onload,61.4,1e-06
https://kristdemokraterna.se,phone,onload,55.9,1e-06
https://kristdemokraterna.se,phone,onload,43.1,1e-06
https://kristdemokraterna.se,desktop,onload,58.0,1e-06
https://kristdemokraterna.se,desktop,onload,59.0,1e-06
https://kristdemokraterna.se,desktop,onload,69.0,1e-06
https://kristdemokraterna.se,desktop,onload,67.9,1e-06
https://kristdemokraterna.se,desktop,onload,78.2,1e-06
https://kristdemokraterna.se,phone,onload,52.3,1e-06
https://kristdemokraterna.se,desktop,onload,58.8,1e-06
https://kristdemokraterna.se,desktop,onload,52.0,1e-06
https://kristdemokraterna.se,desktop,onload,63.0,1e-06
https://kristdemokraterna.se,phone,onload,50.7,1e-06
https://kristdemokraterna.se,phone,onload,50.4,1e-06
https://kristdemokraterna.se,desktop,onload,76.6,1e-06
https://kristdemokraterna.se,desktop,onload,72.8,1e-06
https://kristdemokraterna.se,desktop,onload,58.1,1e-06
https://kristdemokraterna.se,desktop,onload,55.7,1e-06
https://kristdemokraterna.se,phone,onload,51.0,1e-06
https://kristdemokraterna.se,desktop,onload,68.9,1e-06
https://kristdemokraterna.se,desktop,onload,67.2,1e-06
https://kristdemokraterna.se,desktop,onload,53.4,1e-06
https://kristdemokraterna.se,phone,onload,56.4,1e-06
https://kristdemokraterna.se,desktop,onload,72.4,1e-06
https://kristdemokraterna.se,desktop,onload,78.4,1e-06
https://kristdemokraterna.se,desktop,onload,63.1,1e-06
https://kristdemokraterna.se,phone,onload,57.8,1e-06
https://kristdemokraterna.se,desktop,onload,52.3,1e-06
https://kristdemokraterna.se,phone,onload,47.4,1e-06
https://kristdemokraterna.se,desktop,onload,78.3,1e-06
https://kristdemokraterna.se,desktop,onload,51.6,1e-06
https://kristdemokraterna.se,phone,onload,58.4,1e-06
https://kristdemokraterna.se,desktop,onload,55.2,1e-06
https://kristdemokraterna.se,phone,onload,42.1,1e-06
https://kristdemokraterna.se,desktop,onload,61.5,1e-06
https://kristdemokraterna.se,phone,onload,44.8,1e-06
https://kristdemokraterna.se,phone,onload,53.0,1e-06
https://kristdemokraterna.se,desktop,onload,54.4,1e-06
https://kristdemokraterna.se,desktop,onload,62.8,1e-06
https://kristdemokraterna.se,desktop,onload,78.8,1e-06
https://kristdemokraterna.se,phone,onload,56.8,1e-06
https://kristdemokraterna.se,phone,onload,58.8,1e-06
https://kristdemokraterna.se,phone,onload,58.0,1e-06
https://kristdemokraterna.se,phone,onload,51.1,1e-06
https://kristdemokraterna.se,desktop,onload,70.3,1e-06
https://kristdemokraterna.se,desktop,onload,60.3,1e-06
https://kristdemokraterna.se,desktop,onload,62.4,1e-06
https://kristdemokraterna.se,phone,onload,58.2,1e-06
https://kristdemokraterna.se,desktop,onload,68.8,1e-06
https://kristdemokraterna.se,desktop,onload,60.4,1e-06
https://kristdemokraterna.se,desktop,onload,54.3,1e-06
https://kristdemokraterna.se,phone,onload,45.9,1e-06
https://kristdemokraterna.se,desktop,onload,56.4,1e-06
https://kristdemokraterna.se,desktop,onload,67.5,1e-06
https://kristdemokraterna.se,desktop,onload,65.4,1e-06
https://kristdemokraterna.se,desktop,onload,70.1,1e-06
https://kristdemokraterna.se,desktop,onload,60.1,1e-06
https://kristdemokraterna.se,desktop,onload,62.7,1e-06
https://kristdemokraterna.se,desktop,onload,55.3,1e-06
https://kristdemokraterna.se,desktop,onload,59.9,1e-06
https://kristdemokraterna.se,desktop,onload,50.5,1e-06
https://kristdemokraterna.se,phone,onload,53.3,1e-06
https://kristdemokraterna.se,phone,onload,59.2,1e-06
https://kristdemokraterna.se,desktop,onload,76.2,1e-06
https://kristdemokraterna.se,desktop,onload,78.0,1e-06
https://kristdemokraterna.se,phone,onload,44.0,1e-06
https://kristdemokraterna.se,tablet,onload,19.3,2e-06
https://kristdemokraterna.se,tablet,onload,15.4,2e-06
https://kristdemokraterna.se,tablet,onload,19.4,2e-06
https://kristdemokraterna.se,tablet,onload,15.9,2e-06
https://kristdemokraterna.se,tablet,onload,17.3,2e-06
https://kristdemokraterna.se,tablet,onload,16.7,2e-06
https://kristdemokraterna.se,tablet,onload,19.6,2e-06
https://kristdemokraterna.se,tablet,onload,18.2,2e-06
https://kristdemokraterna.se,tablet,onload,18.4,2e-06
https://kristdemokraterna.se,tablet,onload,16.3,2e-06
https://kristdemokraterna.se,tablet,onload,17.0,2e-06
https://kristdemokraterna.se,tablet,onload,15.6,2e-06
https://kristdemokraterna.se,tablet,onload,17.1,2e-06
https://kristdemokraterna.se,tablet,onload,16.0,2e-06
https://kristdemokraterna.se,tablet,onload,16.4,2e-06
https://kristdemokraterna.se,tablet,onload,18.0,2e-06
https://kristdemokraterna.se,tablet,onload,16.9,2e-06
https://kristdemokraterna.se,tablet,onload,15.5,2e-06
https://kristdemokraterna.se,tablet,onload,18.5,2e-06
https://kristdemokraterna.se,tablet,onload,17.2,2e-06
https://kristdemokraterna.se,tablet,onload,15.3,2e-06
https://kristdemokraterna.se,tablet,onload,17.9,2e-06
https://kristdemokraterna.se,tablet,onload,17.7,2e-06
https://kristdemokraterna.se,tablet,onload,15.8,2e-06
https://kristdemokraterna.se,tablet,onload,15.7,2e-06
https://kristdemokraterna.se,tablet,onload,16.5,2e-06
https://kristdemokraterna.se,tablet,onload,18.1,2e-06
https://kristdemokraterna.se,tablet,onload,17.4,2e-06
https://kristdemokraterna.se,tablet,onload,19.5,2e-06
https://kristdemokraterna.se,tablet,onload,19.1,2e-06
https://kristdemokraterna.se,tablet,onload,16.1,2e-06
https://kristdemokraterna.se,tablet,onload,17.8,2e-06
https://kristdemokraterna.se,tablet,onload,19.2,2e-06
https://kristdemokraterna.se,tablet,onload,19.7,2e-06
https://kristdemokraterna.se,tablet,onload,18.8,2e-06
https://kristdemokraterna.se,tablet,onload,18.6,2e-06
https://kristdemokraterna.se,tablet,onload,15.0,2e-06
https://kristdemokraterna.se,tablet,onload,18.7,2e-06
https://kristdemokraterna.se,tablet,onload,19.9,2e-06
https://kristdemokraterna.se,tablet,onload,19.0,2e-06
https://kristdemokraterna.se,tablet,onload,18.9,2e-06
https://kristdemokraterna.se,tablet,onload,16.6,2e-06
https://kristdemokraterna.se,tablet,onload,15.1,2e-06
https://kristdemokraterna.se,tablet,onload,17.5,2e-06
https://kristdemokraterna.se,tablet,onload,15.2,2e-06
https://kristdemokraterna.se,tablet,onload,16.8,2e-06
https://kristdemokraterna.se,tablet,onload,18.3,2e-06
https://kristdemokraterna.se,tablet,onload,17.6,2e-06
https://kristdemokraterna.se,tablet,onload,16.2,2e-06
https://kristdemokraterna.se,tablet,onload,19.8,2e-06
https://kristdemokraterna.se,phone,onload,30.3,4e-06
https://kristdemokraterna.se,tablet,onload,13.6,4e-06
https://kristdemokraterna.se,phone,onload,35.6,4e-06
https://kristdemokraterna.se,tablet,onload,10.6,4e-06
https://kristdemokraterna.se,phone,onload,34.7,4e-06
https://kristdemokraterna.se,phone,onload,31.9,4e-06
https://kristdemokraterna.se,phone,onload,39.9,4e-06
https://kristdemokraterna.se,tablet,onload,12.6,4e-06
https://kristdemokraterna.se,phone,onload,34.3,4e-06
https://kristdemokraterna.se,phone,onload,37.6,4e-06
https://kristdemokraterna.se,phone,onload,35.0,4e-06
https://kristdemokraterna.se,tablet,onload,14.1,4e-06
https://kristdemokraterna.se,tablet,onload,12.2,4e-06
https://kristdemokraterna.se,tablet,onload,14.8,4e-06
https://kristdemokraterna.se,phone,onload,37.0,4e-06
https://kristdemokraterna.se,phone,onload,33.2,4e-06
https://kristdemokraterna.se,tablet,onload,13.0,4e-06
https://kristdemokraterna.se,tablet,onload,11.9,4e-06
https://kristdemokraterna.se,phone,onload,31.0,4e-06
https://kristdemokraterna.se,phone,onload,30.8,4e-06
https://kristdemokraterna.se,phone,onload,31.8,4e-06
https://kristdemokraterna.se,phone,onload,30.7,4e-06
https://kristdemokraterna.se,tablet,onload,13.1,4e-06
https://kristdemokraterna.se,phone,onload,33.3,4e-06
https://kristdemokraterna.se,phone,onload,32.8,4e-06
https://kristdemokraterna.se,phone,onload,32.6,4e-06
https://kristdemokraterna.se,phone,onload,37.3,4e-06
https://kristdemokraterna.se,phone,onload,39.5,4e-06
https://kristdemokraterna.se,tablet,onload,11.1,4e-06
https://kristdemokraterna.se,tablet,onload,11.7,4e-06
https://kristdemokraterna.se,phone,onload,39.8,4e-06
https://kristdemokraterna.se,tablet,onload,11.8,4e-06
https://kristdemokraterna.se,tablet,onload,11.6,4e-06
https://kristdemokraterna.se,phone,onload,35.8,4e-06
https://kristdemokraterna.se,phone,onload,35.2,4e-06
https://kristdemokraterna.se,phone,onload,38.6,4e-06
https://kristdemokraterna.se,phone,onload,34.0,4e-06
https://kristdemokraterna.se,phone,onload,35.9,4e-06
https://kristdemokraterna.se,phone,onload,31.6,4e-06
https://kristdemokraterna.se,phone,onload,36.1,4e-06
https://kristdemokraterna.se,tablet,onload,13.5,4e-06
https://kristdemokraterna.se,phone,onload,34.5,4e-06
https://kristdemokraterna.se,phone,onload,36.9,4e-06
https://kristdemokraterna.se,phone,onload,32.1,4e-06
https://kristdemokraterna.se,tablet,onload,10.3,4e-06
https://kristdemokraterna.se,tablet,onload,12.7,4e-06
https://kristdemokraterna.se,tablet,onload,12.1,4e-06
https://kristdemokraterna.se,phone,onload,36.2,4e-06
https://kristdemokraterna.se,phone,onload,31.5,4e-06
https://kristdemokraterna.se,phone,onload,36.3,4e-06
https://kristdemokraterna.se,phone,onload,33.4,4e-06
https://kristdemokraterna.se,tablet,onload,12.0,4e-06
https://kristdemokraterna.se,tablet,onload,10.8,4e-06
https://kristdemokraterna.se,tablet,onload,10.7,4e-06
https://kristdemokraterna.se,phone,onload,38.7,4e-06
https://kristdemokraterna.se,phone,onload,31.3,4e-06
https://kristdemokraterna.se,phone,onload,33.9,4e-06
https://kristdemokraterna.se,tablet,onload,10.5,4e-06
https://kristdemokraterna.se,phone,onload,34.1,4e-06
https://kristdemokraterna.se,phone,onload,39.7,4e-06
https://kristdemokraterna.se,phone,onload,32.4,4e-06
https://kristdemokraterna.se,phone,onload,33.7,4e-06
https://kristdemokraterna.se,tablet,onload,13.7,4e-06
https://kristdemokraterna.se,tablet,onload,13.3,4e-06
https://kristdemokraterna.se,phone,onload,38.0,4e-06
https://kristdemokraterna.se,tablet,onload,14.0,4e-06
https://kristdemokraterna.se,phone,onload,37.7,4e-06
https://kristdemokraterna.se,phone,onload,34.8,4e-06
https://kristdemokraterna.se,phone,onload,38.1,4e-06
https://kristdemokraterna.se,phone,onload,33.6,4e-06
https://kristdemokraterna.se,phone,onload,36.6,4e-06
https://kristdemokraterna.se,tablet,onload,12.8,4e-06
https://kristdemokraterna.se,phone,onload,30.2,4e-06
https://kristdemokraterna.se,tablet,onload,14.4,4e-06
https://kristdemokraterna.se,phone,onload,31.2,4e-06
https://kristdemokraterna.se,phone,onload,39.4,4e-06
https://kristdemokraterna.se,phone,onload,32.9,4e-06
https://kristdemokraterna.se,tablet,onload,13.2,4e-06
https://kristdemokraterna.se,phone,onload,32.3,4e-06
https://kristdemokraterna.se,tablet,onload,11.5,4e-06
https://kristdemokraterna.se,phone,onload,34.2,4e-06
https://kristdemokraterna.se,phone,onload,30.4,4e-06
https://kristdemokraterna.se,phone,onload,36.8,4e-06
https://kristdemokraterna.se,tablet,onload,10.1,4e-06
https://kristdemokraterna.se,phone,onload,35.1,4e-06
https://kristdemokraterna.se,tablet,onload,11.4,4e-06
https://kristdemokraterna.se,phone,onload,32.2,4e-06
https://kristdemokraterna.se,phone,onload,30.1,4e-06
https://kristdemokraterna.se,tablet,onload,11.2,4e-06
https://kristdemokraterna.se,phone,onload,37.9,4e-06
https://kristdemokraterna.se,phone,onload,30.0,4e-06
https://kristdemokraterna.se,tablet,onload,11.0,4e-06
https://kristdemokraterna.se,phone,onload,31.7,4e-06
https://kristdemokraterna.se,phone,onload,37.2,4e-06
https://kristdemokraterna.se,tablet,onload,12.3,4e-06
https://kristdemokraterna.se,phone,onload,34.6,4e-06
https://kristdemokraterna.se,phone,onload,37.1,4e-06
https://kristdemokraterna.se,phone,onload,38.3,4e-06
https://kristdemokraterna.se,tablet,onload,13.9,4e-06
https://kristdemokraterna.se,phone,onload,36.5,4e-06
https://kristdemokraterna.se,tablet,onload,14.6,4e-06
https://kristdemokraterna.se,tablet,onload,10.4,4e-06
https://kristdemokraterna.se,tablet,onload,11.3,4e-06
https://kristdemokraterna.se,phone,onload,35.5,4e-06
https://kristdemokraterna.se,phone,onload,30.9,4e-06
https://kristdemokraterna.se,phone,onload,33.1,4e-06
https://kristdemokraterna.se,phone,onload,35.4,4e-06
